2025-03-20 16:00:16,567 - CircuitSimulator - DEBUG - WorkArea初始化完成
2025-03-20 16:00:24,048 - CircuitSimulator - DEBUG - 开关状态改变: True
2025-03-20 16:00:24,857 - CircuitSimulator - DEBUG - 开关状态改变: False
2025-03-20 16:00:29,600 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,600 - CircuitSimulator - DEBUG - 创建新导线: start_pos=PyQt6.QtCore.QPointF(-215.0, -220.0)
2025-03-20 16:00:29,600 - CircuitSimulator - DEBUG - 导线起点连接到: 电源
2025-03-20 16:00:29,722 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,725 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,727 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,729 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,731 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,732 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,733 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,735 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,736 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-215.0, -220.0), points=4
2025-03-20 16:00:29,739 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-206.0, -219.0), points=4
2025-03-20 16:00:29,742 - CircuitSimulator - DEBUG - 更新导线路径: start=PyQt6.QtCore.QPointF(-215.0, -220.0), end=PyQt6.QtCore.QPointF(-205.0, -219.0), points=4
